buenos ,Año,Titulo,Serie/Pelicula,Día de la semana,Palabra 1,Palabra 2,Palabra 3,Palabra 4,Palabra 5,Palabra 6,Palabra 7,Palabra 8,Palabra 9,Palabra 10,Palabra 11,Palabra 12,Palabra 13,Palabra 14,Palabra 15,Palabra 16,Palabra 17,Palabra 18,Palabra 19,Palabra 20,Palabra 21,Palabra 22,Palabra 23
23/03/2018,2018,Nailed It!: Temporada 1: Primer paso: Encuentra un novio,Serie,viernes,Nailed,It!:,Temporada,1:,Primer,paso:,Encuentra,un,novio,,,,,,,,,,,,,,
22/03/2018,2018,Secrets and Lies: Temporada 2: The Detective,Serie,jueves,Secrets,and,Lies:,Temporada,2:,The,Detective,,,,,,,,,,,,,,,,
22/03/2018,2018,Secrets and Lies: Temporada 2: The Liar,Serie,jueves,Secrets,and,Lies:,Temporada,2:,The,Liar,,,,,,,,,,,,,,,,
22/03/2018,2018,Secrets and Lies: Temporada 2: The Husband,Serie,jueves,Secrets,and,Lies:,Temporada,2:,The,Husband,,,,,,,,,,,,,,,,
22/03/2018,2018,Secrets and Lies: Temporada 2: The Fall,Serie,jueves,Secrets,and,Lies:,Temporada,2:,The,Fall,,,,,,,,,,,,,,,,
21/03/2018,2018,Zumbo's Just Desserts: Episodio 3,Serie,miércoles,Zumbo's,Just,Desserts:,Episodio,3,,,,,,,,,,,,,,,,,,
21/03/2018,2018,Zumbo's Just Desserts: Episodio 2,Serie,miércoles,Zumbo's,Just,Desserts:,Episodio,2,,,,,,,,,,,,,,,,,,
21/03/2018,2018,Zumbo's Just Desserts: Episodio 1,Serie,miércoles,Zumbo's,Just,Desserts:,Episodio,1,,,,,,,,,,,,,,,,,,
19/03/2018,2018,Alquiler de padrinos,Película,lunes,Alquiler,de,padrinos,,,,,,,,,,,,,,,,,,,,
19/03/2018,2018,Secrets and Lies: The Lie,Película,lunes,Secrets,and,Lies:,The,Lie,,,,,,,,,,,,,,,,,,
19/03/2018,2018,Secrets and Lies: The Mother,Película,lunes,Secrets,and,Lies:,The,Mother,,,,,,,,,,,,,,,,,,
19/03/2018,2018,Secrets and Lies: The Son,Película,lunes,Secrets,and,Lies:,The,Son,,,,,,,,,,,,,,,,,,
19/03/2018,2018,Secrets and Lies: The Cop,Película,lunes,Secrets,and,Lies:,The,Cop,,,,,,,,,,,,,,,,,,
19/03/2018,2018,Secrets and Lies: The Confession,Película,lunes,Secrets,and,Lies:,The,Confession,,,,,,,,,,,,,,,,,,
18/03/2018,2018,Secrets and Lies: The Jacket,Película,domingo,Secrets,and,Lies:,The,Jacket,,,,,,,,,,,,,,,,,,
18/03/2018,2018,Secrets and Lies: The Sister,Película,domingo,Secrets,and,Lies:,The,Sister,,,,,,,,,,,,,,,,,,
18/03/2018,2018,Secrets and Lies: The Affair,Película,domingo,Secrets,and,Lies:,The,Affair,,,,,,,,,,,,,,,,,,
18/03/2018,2018,Secrets and Lies: The Father,Película,domingo,Secrets,and,Lies:,The,Father,,,,,,,,,,,,,,,,,,
18/03/2018,2018,Secrets and Lies: The Trail,Película,domingo,Secrets,and,Lies:,The,Trail,,,,,,,,,,,,,,,,,,
18/03/2018,2018,Love: Temporada 1: El principio,Serie,domingo,Love:,Temporada,1:,El,principio,,,,,,,,,,,,,,,,,,
17/03/2018,2018,Furia implacable,Película,sábado,Furia,implacable,,,,,,,,,,,,,,,,,,,,,
17/03/2018,2018,Big Mouth: Temporada 1: El PornoVista,Serie,sábado,Big,Mouth:,Temporada,1:,El,PornoVista,,,,,,,,,,,,,,,,,
17/03/2018,2018,Big Mouth: Temporada 1: Sobreviví al bat mitzvah de Jessi,Serie,sábado,Big,Mouth:,Temporada,1:,Sobreviví,al,bat,mitzvah,de,Jessi,,,,,,,,,,,,,
17/03/2018,2018,Big Mouth: Temporada 1: El bajacabezas,Serie,sábado,Big,Mouth:,Temporada,1:,El,bajacabezas,,,,,,,,,,,,,,,,,
17/03/2018,2018,Big Mouth: Temporada 1: Réquiem por un sueño (húmedo),Serie,sábado,Big,Mouth:,Temporada,1:,Réquiem,por,un,sueño,(húmedo),,,,,,,,,,,,,,
11/03/2018,2018,La chica danesa,Película,domingo,La,chica,danesa,,,,,,,,,,,,,,,,,,,,
11/03/2018,2018,Dark Net: Obsesión,Película,domingo,Dark,Net:,Obsesión,,,,,,,,,,,,,,,,,,,,
11/03/2018,2018,Flint Town: Temporada 1: Bienvenidos a Flint,Serie,domingo,Flint,Town:,Temporada,1:,Bienvenidos,a,Flint,,,,,,,,,,,,,,,,
11/03/2018,2018,Chicas entre rejas: Temporada 1: Capítulo 1: Las chicas de Madison,Serie,domingo,Chicas,entre,rejas:,Temporada,1:,Capítulo,1:,Las,chicas,de,Madison,,,,,,,,,,,,
11/03/2018,2018,Zootopia,Película,domingo,Zootopia,,,,,,,,,,,,,,,,,,,,,,
11/03/2018,2018,"Ralph, el demoledor",Película,domingo,"Ralph,",el,demoledor,,,,,,,,,,,,,,,,,,,,
11/03/2018,2018,Valiente,Película,domingo,Valiente,,,,,,,,,,,,,,,,,,,,,,
10/03/2018,2018,Scre4m,Película,sábado,Scre4m,,,,,,,,,,,,,,,,,,,,,,
08/03/2018,2018,Desnudo,Película,jueves,Desnudo,,,,,,,,,,,,,,,,,,,,,,
07/03/2018,2018,Altered Carbon: Temporada 1: Retorno al pasado,Serie,miércoles,Altered,Carbon:,Temporada,1:,Retorno,al,pasado,,,,,,,,,,,,,,,,
07/03/2018,2018,Property Brothers: Casa a reparar para la familia,Película,miércoles,Property,Brothers:,Casa,a,reparar,para,la,familia,,,,,,,,,,,,,,,
06/03/2018,2018,Seduciendo a un extraño,Película,martes,Seduciendo,a,un,extraño,,,,,,,,,,,,,,,,,,,
04/03/2018,2018,Capos de la droga: Temporada 1: El cartel de Cali,Serie,domingo,Capos,de,la,droga:,Temporada,1:,El,cartel,de,Cali,,,,,,,,,,,,,
04/03/2018,2018,Capos de la droga: Temporada 1: Pablo Escobar,Serie,domingo,Capos,de,la,droga:,Temporada,1:,Pablo,Escobar,,,,,,,,,,,,,,,
02/03/2018,2018,Ninfomanía - Vol. II,Película,viernes,Ninfomanía,-,Vol.,II,,,,,,,,,,,,,,,,,,,
01/03/2018,2018,Locos por las nueces 2,Película,jueves,Locos,por,las,nueces,2,,,,,,,,,,,,,,,,,,
28/02/2018,2018,Torrente 5: Operacion Eurovegas,Película,miércoles,Torrente,5:,Operacion,Eurovegas,,,,,,,,,,,,,,,,,,,
28/02/2018,2018,Hip-Hop Evolution: Temporada 1: El cimiento,Serie,miércoles,Hip-Hop,Evolution:,Temporada,1:,El,cimiento,,,,,,,,,,,,,,,,,
28/02/2018,2018,Entre Rejas: Perturbar el orden: Los ojos ganan,Película,miércoles,Entre,Rejas:,Perturbar,el,orden:,Los,ojos,ganan,,,,,,,,,,,,,,,
28/02/2018,2018,Rick y Morty: Temporada 1: Buscando las semillas,Serie,miércoles,Rick,y,Morty:,Temporada,1:,Buscando,las,semillas,,,,,,,,,,,,,,,
28/02/2018,2018,Agustín Aristarán: Soy Rada,Película,miércoles,Agustín,Aristarán:,Soy,Rada,,,,,,,,,,,,,,,,,,,
28/02/2018,2018,Los Simuladores: Capítulo 12,Serie,miércoles,Los,Simuladores:,Capítulo,12,,,,,,,,,,,,,,,,,,,
28/02/2018,2018,Sherlock Holmes: Juego de sombras,Película,miércoles,Sherlock,Holmes:,Juego,de,sombras,,,,,,,,,,,,,,,,,,
27/02/2018,2018,Hocus Pocus,Película,martes,Hocus,Pocus,,,,,,,,,,,,,,,,,,,,,
26/02/2018,2018,Van Helsing: Temporada 2: Días negros,Serie,lunes,Van,Helsing:,Temporada,2:,Días,negros,,,,,,,,,,,,,,,,,
26/02/2018,2018,Van Helsing: Temporada 2: Cascadas Crooked,Serie,lunes,Van,Helsing:,Temporada,2:,Cascadas,Crooked,,,,,,,,,,,,,,,,,
26/02/2018,2018,Death Note,Película,lunes,Death,Note,,,,,,,,,,,,,,,,,,,,,
26/02/2018,2018,Van Helsing: Temporada 2: No mientas,Serie,lunes,Van,Helsing:,Temporada,2:,No,mientas,,,,,,,,,,,,,,,,,
25/02/2018,2018,El marginal: Temporada 1: Capítulo 10,Serie,domingo,El,marginal:,Temporada,1:,Capítulo,10,,,,,,,,,,,,,,,,,
25/02/2018,2018,El club de la pelea animal: Lucha en la sabana,Película,domingo,El,club,de,la,pelea,animal:,Lucha,en,la,sabana,,,,,,,,,,,,,
25/02/2018,2018,La Segunda Guerra Mundial a todo color: World War II in Colour: Se presagia una tormenta,Película,domingo,La,Segunda,Guerra,Mundial,a,todo,color:,World,War,II,in,Colour:,Se,presagia,una,tormenta,,,,,,,
25/02/2018,2018,Van Helsing: Temporada 2: Par de bases,Serie,domingo,Van,Helsing:,Temporada,2:,Par,de,bases,,,,,,,,,,,,,,,,
25/02/2018,2018,Van Helsing: Temporada 2: A despertar,Serie,domingo,Van,Helsing:,Temporada,2:,A,despertar,,,,,,,,,,,,,,,,,
25/02/2018,2018,Van Helsing: Temporada 2: Big Mama,Serie,domingo,Van,Helsing:,Temporada,2:,Big,Mama,,,,,,,,,,,,,,,,,
24/02/2018,2018,Van Helsing: Temporada 2: Todo cambia,Serie,sábado,Van,Helsing:,Temporada,2:,Todo,cambia,,,,,,,,,,,,,,,,,
24/02/2018,2018,Van Helsing: Temporada 2: Veritas Vincit,Serie,sábado,Van,Helsing:,Temporada,2:,Veritas,Vincit,,,,,,,,,,,,,,,,,
24/02/2018,2018,Van Helsing: Temporada 2: Sálvate,Serie,sábado,Van,Helsing:,Temporada,2:,Sálvate,,,,,,,,,,,,,,,,,,
24/02/2018,2018,Van Helsing: Temporada 2: Un hogar,Serie,sábado,Van,Helsing:,Temporada,2:,Un,hogar,,,,,,,,,,,,,,,,,
24/02/2018,2018,Van Helsing: Temporada 2: El amor muerde,Serie,sábado,Van,Helsing:,Temporada,2:,El,amor,muerde,,,,,,,,,,,,,,,,
24/02/2018,2018,Los indestructibles 3,Película,sábado,Los,indestructibles,3,,,,,,,,,,,,,,,,,,,,
24/02/2018,2018,Van Helsing: Temporada 2: Redención,Serie,sábado,Van,Helsing:,Temporada,2:,Redención,,,,,,,,,,,,,,,,,,
24/02/2018,2018,Van Helsing: Temporada 2: Empezó otra vez,Serie,sábado,Van,Helsing:,Temporada,2:,Empezó,otra,vez,,,,,,,,,,,,,,,,
24/02/2018,2018,Van Helsing: Temporada 1: Así comienza,Serie,sábado,Van,Helsing:,Temporada,1:,Así,comienza,,,,,,,,,,,,,,,,,
24/02/2018,2018,Van Helsing: Temporada 1: Ya viene,Serie,sábado,Van,Helsing:,Temporada,1:,Ya,viene,,,,,,,,,,,,,,,,,
24/02/2018,2018,Van Helsing: Temporada 1: La última vez,Serie,sábado,Van,Helsing:,Temporada,1:,La,última,vez,,,,,,,,,,,,,,,,
23/02/2018,2018,The End of the F***ing World: Temporada 1: Episodio 8,Serie,viernes,The,End,of,the,F***ing,World:,Temporada,1:,Episodio,8,,,,,,,,,,,,,
23/02/2018,2018,The Sinner: Temporada 1: Cora: Parte III,Serie,viernes,The,Sinner:,Temporada,1:,Cora:,Parte,III,,,,,,,,,,,,,,,,
23/02/2018,2018,Revenge: Temporada 2: Resurrección,Serie,viernes,Revenge:,Temporada,2:,Resurrección,,,,,,,,,,,,,,,,,,,
23/02/2018,2018,Van Helsing: Temporada 1: Aléjate,Serie,viernes,Van,Helsing:,Temporada,1:,Aléjate,,,,,,,,,,,,,,,,,,
22/02/2018,2018,Van Helsing: Temporada 1: Me puedes ayudar,Serie,jueves,Van,Helsing:,Temporada,1:,Me,puedes,ayudar,,,,,,,,,,,,,,,,
22/02/2018,2018,Van Helsing: Temporada 1: Pequeño,Serie,jueves,Van,Helsing:,Temporada,1:,Pequeño,,,,,,,,,,,,,,,,,,
22/02/2018,2018,Van Helsing: Temporada 1: Por mí,Serie,jueves,Van,Helsing:,Temporada,1:,Por,mí,,,,,,,,,,,,,,,,,
22/02/2018,2018,Van Helsing: Temporada 1: Nada importa,Serie,jueves,Van,Helsing:,Temporada,1:,Nada,importa,,,,,,,,,,,,,,,,,
22/02/2018,2018,Van Helsing: Temporada 1: Le temen,Serie,jueves,Van,Helsing:,Temporada,1:,Le,temen,,,,,,,,,,,,,,,,,
21/02/2018,2018,Chiquititas (2006): Capítulo 2,Serie,miércoles,Chiquititas,(2006):,Capítulo,2,,,,,,,,,,,,,,,,,,,
21/02/2018,2018,Chiquititas (2006): Capítulo 1,Serie,miércoles,Chiquititas,(2006):,Capítulo,1,,,,,,,,,,,,,,,,,,,
20/02/2018,2018,Greenhouse Academy: Temporada 1: El robo,Serie,martes,Greenhouse,Academy:,Temporada,1:,El,robo,,,,,,,,,,,,,,,,,
20/02/2018,2018,Babadook,Película,martes,Babadook,,,,,,,,,,,,,,,,,,,,,,
20/02/2018,2018,Van Helsing: Temporada 1: Regresar,Serie,martes,Van,Helsing:,Temporada,1:,Regresar,,,,,,,,,,,,,,,,,,
20/02/2018,2018,Van Helsing: Temporada 1: Quédate adentro,Serie,martes,Van,Helsing:,Temporada,1:,Quédate,adentro,,,,,,,,,,,,,,,,,
20/02/2018,2018,Van Helsing: Temporada 1: Te vi,Serie,martes,Van,Helsing:,Temporada,1:,Te,vi,,,,,,,,,,,,,,,,,
19/02/2018,2018,Greenhouse Academy: Temporada 1: El desafío inaugural,Serie,lunes,Greenhouse,Academy:,Temporada,1:,El,desafío,inaugural,,,,,,,,,,,,,,,,
19/02/2018,2018,Greenhouse Academy: Temporada 1: Piloto,Serie,lunes,Greenhouse,Academy:,Temporada,1:,Piloto,,,,,,,,,,,,,,,,,,
18/02/2018,2018,"Sangre, sudor y gloria",Película,domingo,"Sangre,",sudor,y,gloria,,,,,,,,,,,,,,,,,,,
18/02/2018,2018,Van Helsing: Temporada 1: Ayúdenme,Serie,domingo,Van,Helsing:,Temporada,1:,Ayúdenme,,,,,,,,,,,,,,,,,,
18/02/2018,2018,Rápidos y furiosos 7,Película,domingo,Rápidos,y,furiosos,7,,,,,,,,,,,,,,,,,,,
17/02/2018,2018,The Sinner: Temporada 1: Cora: Parte II,Serie,sábado,The,Sinner:,Temporada,1:,Cora:,Parte,II,,,,,,,,,,,,,,,,
17/02/2018,2018,Bajo cero,Película,sábado,Bajo,cero,,,,,,,,,,,,,,,,,,,,,
17/02/2018,2018,Cautiva,Película,sábado,Cautiva,,,,,,,,,,,,,,,,,,,,,,
17/02/2018,2018,Revenge: Temporada 2: Destino,Serie,sábado,Revenge:,Temporada,2:,Destino,,,,,,,,,,,,,,,,,,,
16/02/2018,2018,El desconocido: Episodio 1,Serie,viernes,El,desconocido:,Episodio,1,,,,,,,,,,,,,,,,,,,
15/02/2018,2018,Black Sails: I,Película,jueves,Black,Sails:,I,,,,,,,,,,,,,,,,,,,,
14/02/2018,2018,El marginal: Temporada 1: Capítulo 9,Serie,miércoles,El,marginal:,Temporada,1:,Capítulo,9,,,,,,,,,,,,,,,,,
14/02/2018,2018,Talking Tom and Friends: Tom sin voz,Película,miércoles,Talking,Tom,and,Friends:,Tom,sin,voz,,,,,,,,,,,,,,,,
13/02/2018,2018,The End of the F***ing World: Temporada 1: Episodio 7,Serie,martes,The,End,of,the,F***ing,World:,Temporada,1:,Episodio,7,,,,,,,,,,,,,
13/02/2018,2018,The End of the F***ing World: Temporada 1: Episodio 6,Serie,martes,The,End,of,the,F***ing,World:,Temporada,1:,Episodio,6,,,,,,,,,,,,,
12/02/2018,2018,Kidnapping Mr. Heineken,Película,lunes,Kidnapping,Mr.,Heineken,,,,,,,,,,,,,,,,,,,,
12/02/2018,2018,Joe,Película,lunes,Joe,,,,,,,,,,,,,,,,,,,,,,
12/02/2018,2018,"Alias JJ, la celebridad del mal",Película,lunes,Alias,"JJ,",la,celebridad,del,mal,,,,,,,,,,,,,,,,,
12/02/2018,2018,Queer Eye: Temporada 1: La hermandad de los bomberos,Serie,lunes,Queer,Eye:,Temporada,1:,La,hermandad,de,los,bomberos,,,,,,,,,,,,,,
12/02/2018,2018,Laberinto,Película,lunes,Laberinto,,,,,,,,,,,,,,,,,,,,,,
12/02/2018,2018,Cincuenta sombras de Grey,Película,lunes,Cincuenta,sombras,de,Grey,,,,,,,,,,,,,,,,,,,
12/02/2018,2018,Rita: Temporada 4: El hogar,Serie,lunes,Rita:,Temporada,4:,El,hogar,,,,,,,,,,,,,,,,,,
12/02/2018,2018,Desearás al hombre de tu hermana,Película,lunes,Desearás,al,hombre,de,tu,hermana,,,,,,,,,,,,,,,,,
12/02/2018,2018,The End of the F***ing World: Temporada 1: Episodio 5,Serie,lunes,The,End,of,the,F***ing,World:,Temporada,1:,Episodio,5,,,,,,,,,,,,,
12/02/2018,2018,The End of the F***ing World: Temporada 1: Episodio 4,Serie,lunes,The,End,of,the,F***ing,World:,Temporada,1:,Episodio,4,,,,,,,,,,,,,
12/02/2018,2018,The End of the F***ing World: Temporada 1: Episodio 3,Serie,lunes,The,End,of,the,F***ing,World:,Temporada,1:,Episodio,3,,,,,,,,,,,,,
11/02/2018,2018,Black Mirror: Temporada 4: Metalhead,Serie,domingo,Black,Mirror:,Temporada,4:,Metalhead,,,,,,,,,,,,,,,,,,
11/02/2018,2018,Black Mirror: Temporada 4: Hang the DJ,Serie,domingo,Black,Mirror:,Temporada,4:,Hang,the,DJ,,,,,,,,,,,,,,,,
11/02/2018,2018,Black Mirror: Temporada 4: Crocodile,Serie,domingo,Black,Mirror:,Temporada,4:,Crocodile,,,,,,,,,,,,,,,,,,
11/02/2018,2018,"Queer Eye: Temporada 1: Abandona el nido, Joe",Serie,domingo,Queer,Eye:,Temporada,1:,Abandona,el,"nido,",Joe,,,,,,,,,,,,,,,
10/02/2018,2018,Queer Eye: Temporada 1: El renacimiento de Remington,Serie,sábado,Queer,Eye:,Temporada,1:,El,renacimiento,de,Remington,,,,,,,,,,,,,,,
10/02/2018,2018,Queer Eye: Temporada 1: Nuevas reglas,Serie,sábado,Queer,Eye:,Temporada,1:,Nuevas,reglas,,,,,,,,,,,,,,,,,
10/02/2018,2018,Black Mirror: Temporada 4: Arkangel,Serie,sábado,Black,Mirror:,Temporada,4:,Arkangel,,,,,,,,,,,,,,,,,,
10/02/2018,2018,Queer Eye: Temporada 1: Gay o no demasiado gay,Serie,sábado,Queer,Eye:,Temporada,1:,Gay,o,no,demasiado,gay,,,,,,,,,,,,,,
10/02/2018,2018,Black Mirror: Temporada 3: Odio nacional,Serie,sábado,Black,Mirror:,Temporada,3:,Odio,nacional,,,,,,,,,,,,,,,,,
10/02/2018,2018,Black Mirror: Temporada 3: El hombre contra el fuego,Serie,sábado,Black,Mirror:,Temporada,3:,El,hombre,contra,el,fuego,,,,,,,,,,,,,,
09/02/2018,2018,Queer Eye: Temporada 1: Se acabó la fiesta,Serie,viernes,Queer,Eye:,Temporada,1:,Se,acabó,la,fiesta,,,,,,,,,,,,,,,
09/02/2018,2018,Queer Eye: Temporada 1: Por mis barbas,Serie,viernes,Queer,Eye:,Temporada,1:,Por,mis,barbas,,,,,,,,,,,,,,,,
09/02/2018,2018,El marginal: Temporada 1: Capítulo 8,Serie,viernes,El,marginal:,Temporada,1:,Capítulo,8,,,,,,,,,,,,,,,,,
09/02/2018,2018,El marginal: Temporada 1: Capítulo 7,Serie,viernes,El,marginal:,Temporada,1:,Capítulo,7,,,,,,,,,,,,,,,,,
09/02/2018,2018,El marginal: Temporada 1: Capítulo 6,Serie,viernes,El,marginal:,Temporada,1:,Capítulo,6,,,,,,,,,,,,,,,,,
09/02/2018,2018,El marginal: Temporada 1: Capítulo 5,Serie,viernes,El,marginal:,Temporada,1:,Capítulo,5,,,,,,,,,,,,,,,,,
09/02/2018,2018,Rita: Temporada 4: La familia,Serie,viernes,Rita:,Temporada,4:,La,familia,,,,,,,,,,,,,,,,,,
09/02/2018,2018,Rita: Temporada 4: Calle de la infancia,Serie,viernes,Rita:,Temporada,4:,Calle,de,la,infancia,,,,,,,,,,,,,,,,
08/02/2018,2018,El juego de Gerald,Película,jueves,El,juego,de,Gerald,,,,,,,,,,,,,,,,,,,
08/02/2018,2018,Manhunt: Unabomber: UNABOM,Película,jueves,Manhunt:,Unabomber:,UNABOM,,,,,,,,,,,,,,,,,,,,
08/02/2018,2018,Queer Eye: Temporada 1: La fealdad no se cura,Serie,jueves,Queer,Eye:,Temporada,1:,La,fealdad,no,se,cura,,,,,,,,,,,,,,
08/02/2018,2018,Narcos: Temporada 3: La estrategia del capo,Serie,jueves,Narcos:,Temporada,3:,La,estrategia,del,capo,,,,,,,,,,,,,,,,
07/02/2018,2018,El regalo,Película,miércoles,El,regalo,,,,,,,,,,,,,,,,,,,,,
07/02/2018,2018,Black Mirror: Temporada 2: Blanca Navidad,Serie,miércoles,Black,Mirror:,Temporada,2:,Blanca,Navidad,,,,,,,,,,,,,,,,,
07/02/2018,2018,Black Mirror: Temporada 2: El momento Waldo,Serie,miércoles,Black,Mirror:,Temporada,2:,El,momento,Waldo,,,,,,,,,,,,,,,,
06/02/2018,2018,Gánster americano,Película,martes,Gánster,americano,,,,,,,,,,,,,,,,,,,,,
06/02/2018,2018,Resurrection: Ertuğrul: Episodio 1,Serie,martes,Resurrection:,Ertuğrul:,Episodio,1,,,,,,,,,,,,,,,,,,,
06/02/2018,2018,Bright,Película,martes,Bright,,,,,,,,,,,,,,,,,,,,,,
05/02/2018,2018,: Episodio 1,Serie,lunes,:,Episodio,1,,,,,,,,,,,,,,,,,,,,
04/02/2018,2018,Black Mirror: Temporada 2: Oso blanco,Serie,domingo,Black,Mirror:,Temporada,2:,Oso,blanco,,,,,,,,,,,,,,,,,
04/02/2018,2018,Black Mirror: Temporada 2: Vuelvo enseguida,Serie,domingo,Black,Mirror:,Temporada,2:,Vuelvo,enseguida,,,,,,,,,,,,,,,,,
04/02/2018,2018,Bichos: Una aventura en miniatura,Película,domingo,Bichos:,Una,aventura,en,miniatura,,,,,,,,,,,,,,,,,,
03/02/2018,2018,Coach Snoop: Vivir y morir en L. A.,Película,sábado,Coach,Snoop:,Vivir,y,morir,en,L. A.,,,,,,,,,,,,,,,,
03/02/2018,2018,Rita: Temporada 4: Tú y yo,Serie,sábado,Rita:,Temporada,4:,Tú,y,yo,,,,,,,,,,,,,,,,,
03/02/2018,2018,Rita: Temporada 4: Amistad verdadera,Serie,sábado,Rita:,Temporada,4:,Amistad,verdadera,,,,,,,,,,,,,,,,,,
02/02/2018,2018,"Drugs, Inc.: Temporada 3: Cristal en Hawái",Serie,viernes,"Drugs,",Inc.:,Temporada,3:,Cristal,en,Hawái,,,,,,,,,,,,,,,,
02/02/2018,2018,Biggie & Tupac,Película,viernes,Biggie,&,Tupac,,,,,,,,,,,,,,,,,,,,
02/02/2018,2018,El Chapo: Temporada 2: Episodio 10,Serie,viernes,El,Chapo:,Temporada,2:,Episodio,10,,,,,,,,,,,,,,,,,
02/02/2018,2018,El Chapo: Temporada 2: Episodio 9,Serie,viernes,El,Chapo:,Temporada,2:,Episodio,9,,,,,,,,,,,,,,,,,
01/02/2018,2018,El Chapo: Temporada 2: Episodio 8,Serie,jueves,El,Chapo:,Temporada,2:,Episodio,8,,,,,,,,,,,,,,,,,
01/02/2018,2018,El Chapo: Temporada 2: Episodio 7,Serie,jueves,El,Chapo:,Temporada,2:,Episodio,7,,,,,,,,,,,,,,,,,
01/02/2018,2018,El Chapo: Temporada 2: Episodio 6,Serie,jueves,El,Chapo:,Temporada,2:,Episodio,6,,,,,,,,,,,,,,,,,
01/02/2018,2018,El Chapo: Temporada 2: Episodio 5,Serie,jueves,El,Chapo:,Temporada,2:,Episodio,5,,,,,,,,,,,,,,,,,
01/02/2018,2018,El Chapo: Temporada 2: Episodio 4,Serie,jueves,El,Chapo:,Temporada,2:,Episodio,4,,,,,,,,,,,,,,,,,
01/02/2018,2018,El universo de Stranger Things: El universo 2: Alucinante,Película,jueves,El,universo,de,Stranger,Things:,El,universo,2:,Alucinante,,,,,,,,,,,,,,
01/02/2018,2018,Observada,Película,jueves,Observada,,,,,,,,,,,,,,,,,,,,,,
01/02/2018,2018,El Chapo: Temporada 2: Episodio 3,Serie,jueves,El,Chapo:,Temporada,2:,Episodio,3,,,,,,,,,,,,,,,,,
01/02/2018,2018,El Chapo: Temporada 2: Episodio 2,Serie,jueves,El,Chapo:,Temporada,2:,Episodio,2,,,,,,,,,,,,,,,,,
27/01/2018,2018,Revenge: Recalculando,Película,sábado,Revenge:,Recalculando,,,,,,,,,,,,,,,,,,,,,
27/01/2018,2018,Revenge: Dolor,Película,sábado,Revenge:,Dolor,,,,,,,,,,,,,,,,,,,,,
27/01/2018,2018,Revenge: Legado,Película,sábado,Revenge:,Legado,,,,,,,,,,,,,,,,,,,,,
26/01/2018,2018,Punto ciego: Cuando se archiva la vida,Película,viernes,Punto,ciego:,Cuando,se,archiva,la,vida,,,,,,,,,,,,,,,,
26/01/2018,2018,Punto ciego: El orden final será revelado,Película,viernes,Punto,ciego:,El,orden,final,será,revelado,,,,,,,,,,,,,,,,
26/01/2018,2018,Punto ciego: A tu nueva casa de seguridad,Película,viernes,Punto,ciego:,A,tu,nueva,casa,de,seguridad,,,,,,,,,,,,,,,
26/01/2018,2018,Gravity Falls: Un verano de misterios: La mano que mece a Mabel,Película,viernes,Gravity,Falls:,Un,verano,de,misterios:,La,mano,que,mece,a,Mabel,,,,,,,,,,,
25/01/2018,2018,Blockbuster,Película,jueves,Blockbuster,,,,,,,,,,,,,,,,,,,,,,
25/01/2018,2018,Soy la cosa bella que vive en esta casa,Película,jueves,Soy,la,cosa,bella,que,vive,en,esta,casa,,,,,,,,,,,,,,
25/01/2018,2018,Punto ciego: Ve primero a la carretera oeste,Película,jueves,Punto,ciego:,Ve,primero,a,la,carretera,oeste,,,,,,,,,,,,,,,
25/01/2018,2018,Punto ciego: Enfócate en el tiempo,Película,jueves,Punto,ciego:,Enfócate,en,el,tiempo,,,,,,,,,,,,,,,,,
24/01/2018,2018,Punto ciego: Iniciar la secuencia,Película,miércoles,Punto,ciego:,Iniciar,la,secuencia,,,,,,,,,,,,,,,,,,
24/01/2018,2018,Punto ciego: Casi en cada lugar que busques,Película,miércoles,Punto,ciego:,Casi,en,cada,lugar,que,busques,,,,,,,,,,,,,,,
23/01/2018,2018,Revenge: Absolución,Película,martes,Revenge:,Absolución,,,,,,,,,,,,,,,,,,,,,
22/01/2018,2018,Revenge: Justicia,Película,lunes,Revenge:,Justicia,,,,,,,,,,,,,,,,,,,,,
21/01/2018,2018,Trolls: Vamos a festejar,Película,domingo,Trolls:,Vamos,a,festejar,,,,,,,,,,,,,,,,,,,
20/01/2018,2018,El príncipe del rap: Noche de Brujas (Parte 2),Película,sábado,El,príncipe,del,rap:,Noche,de,Brujas,(Parte,2),,,,,,,,,,,,,,
20/01/2018,2018,El príncipe del rap: Noche de Brujas (Parte 1),Película,sábado,El,príncipe,del,rap:,Noche,de,Brujas,(Parte,1),,,,,,,,,,,,,,
20/01/2018,2018,El príncipe del rap: La sociedad de los poetas modernos,Película,sábado,El,príncipe,del,rap:,La,sociedad,de,los,poetas,modernos,,,,,,,,,,,,,
20/01/2018,2018,El príncipe del rap: Identidad equivocada,Película,sábado,El,príncipe,del,rap:,Identidad,equivocada,,,,,,,,,,,,,,,,,
19/01/2018,2018,Punto ciego: Cualquier ladrón herido,Película,viernes,Punto,ciego:,Cualquier,ladrón,herido,,,,,,,,,,,,,,,,,,
18/01/2018,2018,Punto ciego: La llegada con arma,Película,jueves,Punto,ciego:,La,llegada,con,arma,,,,,,,,,,,,,,,,,
18/01/2018,2018,Punto ciego: Reglas del desafío,Película,jueves,Punto,ciego:,Reglas,del,desafío,,,,,,,,,,,,,,,,,,
